Frame Rate:,29.9700000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
7275,00:04:02.743,0.016497923156801663,0.026596573208722742,0.010708722741433021,0.01218847352024922
7276,00:04:02.776,1.241692627206646,0.2682632398753894,1.7588006230529596,1.6980140186915889
7277,00:04:02.809,1.1836967808930428,0.31148753894081,1.627297507788162,1.6123052959501558
7278,00:04:02.843,1.0572949117341641,0.6180685358255452,1.2728193146417446,1.2809968847352025
7279,00:04:02.876,1.4283489096573208,0.5313862928348909,1.8848130841121495,1.868847352024922
7280,00:04:02.910,1.6825155763239874,0.5779984423676012,2.1733255451713394,2.296222741433022
7281,00:04:02.943,0.02681723779854621,0.04875389408099688,0.016238317757009346,0.015459501557632399
7282,00:04:02.976,1.5296858774662514,0.7343847352024923,1.8370716510903426,2.017601246105919
7283,00:04:03.010,0.8946521287642785,0.43800623052959503,1.1202492211838007,1.1257009345794393
7284,00:04:03.043,0.8983904465212875,0.41873052959501555,1.1309190031152647,1.1455218068535826
7285,00:04:03.076,0.7289719626168224,0.35973520249221186,0.9143691588785047,0.9128115264797507
7286,00:04:03.110,0.5846183800623054,0.4407320872274143,0.6419781931464175,0.6711448598130841
7287,00:04:03.143,0.7014927310488058,0.43855140186915886,0.8295560747663552,0.8363707165109034
7288,00:04:03.177,0.01326583592938733,0.024338006230529594,0.006308411214953271,0.009151090342679127
7289,00:04:03.210,0.8150181723779855,0.529088785046729,0.9554517133956386,0.9605140186915888
7290,00:04:03.243,0.8389278296988577,0.4313084112149533,1.0533878504672898,1.0320872274143302
7291,00:04:03.277,0.883579958463136,0.4190809968847352,1.106892523364486,1.124766355140187
7292,00:04:03.310,0.8661863966770508,0.3082165109034268,1.1446651090342679,1.145677570093458
7293,00:04:03.343,0.9405244029075804,0.4198208722741433,1.174766355140187,1.2269859813084112
7294,00:04:03.377,0.03093198338525441,0.0653816199376947,0.014135514018691588,0.013278816199376948
7295,00:04:03.410,0.8536993769470405,0.303309968847352,1.1012071651090343,1.1565809968847351
7296,00:04:03.443,0.6592679127725857,0.21191588785046728,0.871417445482866,0.8944704049844237
7297,00:04:03.477,0.9513239875389408,0.3160436137071651,1.2523753894080998,1.2855529595015576
7298,00:04:03.510,0.8607476635514019,0.4063473520249221,1.061721183800623,1.1141744548286605
7299,00:04:03.544,0.4658748701973001,0.23068535825545172,0.560981308411215,0.6059579439252336
7300,00:04:03.577,0.011409657320872272,0.015771028037383176,0.0064641744548286605,0.011993769470404984
7301,00:04:03.610,0.6007268951194185,0.3186915887850467,0.7184579439252337,0.765031152647975
7302,00:04:03.644,0.4095534787123572,0.19797507788161994,0.5008566978193146,0.5298286604361371
7303,00:04:03.677,0.4230919003115265,0.21884735202492211,0.5203271028037383,0.530101246105919
7304,00:04:03.710,0.4236240913811007,0.27231308411214955,0.48718847352024924,0.5113707165109034
7305,00:04:03.744,0.38433281412253373,0.23921339563862928,0.45763239875389405,0.4561526479750779
7306,00:04:03.777,0.01514797507788162,0.006853582554517134,0.01966510903426791,0.018925233644859814
7307,00:04:03.810,0.32923156801661474,0.16686137071651092,0.41129283489096574,0.4095404984423676
7308,00:04:03.844,0.3281282450674974,0.2080607476635514,0.37737538940809967,0.3989485981308411
7309,00:04:03.877,0.24097871235721705,0.09820872274143302,0.30556853582554516,0.3191588785046729
7310,00:04:03.911,0.34321131879543093,0.2287772585669782,0.3705607476635514,0.4302959501557632
7311,00:04:03.944,0.2827622014537902,0.061526479750778816,0.3865264797507788,0.4002336448598131
7312,00:04:03.977,0.01025441329179647,0.0016744548286604362,0.013940809968847351,0.01514797507788162
7313,00:04:04.011,0.2946002076843199,0.16288940809968847,0.3512461059190031,0.3696651090342679
7314,00:04:04.044,0.37453271028037377,0.2197429906542056,0.4445872274143302,0.45926791277258566
7315,00:04:04.077,0.2879802699896158,0.10514018691588785,0.3742211838006231,0.38457943925233645
7316,00:04:04.111,0.21796469366562823,0.15720404984423675,0.23707165109034267,0.2596183800623053
7317,00:04:04.144,0.38455347871235723,0.21456386292834892,0.4589563862928349,0.48014018691588783
7318,00:04:04.178,0.011033229491173415,0.010202492211838006,0.008566978193146417,0.014330218068535825
7319,00:04:04.211,0.550843717549325,0.2582943925233645,0.694392523364486,0.6998442367601246
7320,00:04:04.244,0.8634215991692628,0.2507398753894081,1.168146417445483,1.1713785046728973
7321,00:04:04.278,1.1819055036344757,0.3463006230529595,1.5808021806853583,1.618613707165109
7322,00:04:04.311,1.1937175493250258,0.22383177570093457,1.6869548286604361,1.670366043613707
7323,00:04:04.344,1.3274013499480788,0.385202492211838,1.7954828660436137,1.801518691588785
7324,00:04:04.378,0.02156022845275182,0.0125,0.028855140186915887,0.023325545171339564
7325,00:04:04.411,1.1024922118380063,0.2976246105919003,1.503348909657321,1.5065031152647974
7326,00:04:04.444,0.7462097611630322,0.2425233644859813,1.0135903426791277,0.9825155763239876
7327,00:04:04.478,1.1828530633437175,0.28095794392523366,1.6308411214953271,1.6367601246105918
7328,00:04:04.511,1.2085669781931463,0.35623052959501555,1.6512461059190031,1.6182242990654205
7329,00:04:04.545,0.8523364485981308,0.28718847352024923,1.1435358255451713,1.126285046728972
7330,00:04:04.578,0.02201453790238837,0.016549844236760123,0.021144859813084112,0.028348909657320873
7331,00:04:04.611,0.7088395638629285,0.12511682242990654,1.0295171339563862,0.9718847352024922
7332,00:04:04.645,0.9733385254413293,0.16799065420560746,1.408956386292835,1.3430685358255452
7333,00:04:04.678,1.1165628245067498,0.29715732087227414,1.5433411214953272,1.509190031152648
7334,00:04:04.711,0.8968847352024921,0.22324766355140188,1.2491433021806853,1.2182632398753894
7335,00:04:04.745,0.672468847352025,0.11795171339563863,0.9482476635514019,0.9512071651090342
7336,00:04:04.778,0.011201973001038422,0.0032710280373831778,0.014602803738317757,0.01573208722741433
7337,00:04:04.811,1.1978582554517134,0.197196261682243,1.7085669781931465,1.6878115264797509
7338,00:04:04.845,1.2482736240913812,0.2792445482866044,1.7392133956386293,1.7263629283489097
7339,00:04:04.878,0.7783618899273105,0.19435358255451712,1.0630451713395639,1.0776869158878504
7340,00:04:04.912,0.6749221183800623,0.16335669781931464,0.9342679127725857,0.9271417445482866
7341,00:04:04.945,0.960539979231568,0.2775700934579439,1.3291666666666666,1.2748831775700935
7342,00:04:04.978,0.005776220145379023,0.005257009345794392,0.0064641744548286605,0.005607476635514018
7343,00:04:05.012,0.8400051921079958,0.20969626168224298,1.1879283489096573,1.1223909657320872
7344,00:04:05.045,0.8898104880581515,0.19007009345794393,1.2610202492211837,1.218341121495327
7345,00:04:05.078,1.0405503634475597,0.2387461059190031,1.4697429906542057,1.4131619937694704
7346,00:04:05.112,1.180646417445483,0.2365264797507788,1.6760903426791278,1.629322429906542
7347,00:04:05.145,0.9937694704049843,0.18504672897196262,1.424766355140187,1.3714953271028036
7348,00:04:05.179,0.008891484942886812,0.0012850467289719626,0.01218847352024922,0.013200934579439253
7349,00:04:05.212,0.3114356178608515,0.07110591900311526,0.4335280373831776,0.42967289719626167
7350,00:04:05.245,0.3844106957424714,0.0837227414330218,0.5294392523364486,0.5400700934579439
7351,00:04:05.279,0.40530893042575283,0.11359034267912772,0.54053738317757,0.5617990654205608
7352,00:04:05.312,0.20632139148494288,0.05969626168224299,0.2671728971962617,0.292095015576324
7353,00:04:05.345,0.3232736240913811,0.10366043613707165,0.4156931464174455,0.4504672897196262
7354,00:04:05.379,0.003426791277258567,0.00023364485981308412,0.005841121495327103,0.004205607476635514
7355,00:04:05.412,0.18598130841121496,0.03403426791277259,0.2597741433021807,0.26413551401869156
7356,00:04:05.445,0.12383177570093458,0.06947040498442368,0.15447819314641745,0.1475467289719626
7357,00:04:05.479,0.3035306334371755,0.2,0.3559190031152648,0.35467289719626166
7358,00:04:05.512,0.34714434060228455,0.2594626168224299,0.38115264797507786,0.4008177570093458
7359,00:04:05.546,0.3025311526479751,0.1728582554517134,0.36705607476635516,0.3676791277258567
7360,00:04:05.579,0.008605919003115263,0.007048286604361371,0.010202492211838006,0.008566978193146417
7361,00:04:05.612,0.32464953271028035,0.15319314641744547,0.4128894080996885,0.40786604361370715
7362,00:04:05.646,0.4938603322949118,0.182398753894081,0.6378504672897196,0.6613317757009346
7363,00:04:05.679,0.8623312564901351,0.2838006230529595,1.1474299065420561,1.1557632398753894
7364,00:04:05.712,1.0554517133956385,0.3174454828660436,1.4055295950155764,1.443380062305296
7365,00:04:05.746,1.0880321910695743,0.3883956386292835,1.4175233644859813,1.458177570093458
7366,00:04:05.779,2.0284397715472484,2.525973520249221,1.6082943925233646,1.951051401869159
7367,00:04:05.812,0.7249740394600209,0.1446651090342679,1.047702492211838,0.9825545171339564
7368,00:04:05.846,0.9713395638629283,0.24879283489096574,1.3342679127725856,1.3309579439252337
7369,00:04:05.879,1.1356178608515057,0.2340342679127726,1.6065420560747663,1.5662772585669782
7370,00:04:05.913,0.935098650051921,0.27955607476635513,1.281619937694704,1.244119937694704
7371,00:04:05.946,0.92803738317757,0.4785436137071651,1.146417445482866,1.1591510903426792
7372,00:04:05.979,0.010747663551401868,0.0139797507788162,0.008411214953271028,0.00985202492211838
7373,00:04:06.013,1.2446780893042575,0.38991433021806854,1.678816199376947,1.665303738317757
7374,00:04:06.046,1.367471443406023,0.44497663551401867,1.8287383177570093,1.8286993769470405
7375,00:04:06.079,1.0960539979231567,0.3569314641744548,1.4564252336448598,1.4748052959501559
7376,00:04:06.113,0.9958982346832815,0.48598130841121495,1.2428738317757009,1.2588395638629284
7377,00:04:06.146,1.3402258566978194,0.4687694704049844,1.7707943925233645,1.781113707165109
7378,00:04:06.180,0.006555036344755971,0.0050623052959501555,0.00794392523364486,0.006658878504672897
7379,00:04:06.213,0.9653167185877466,0.3365264797507788,1.2966510903426791,1.262772585669782
7380,00:04:06.246,0.7218977154724818,0.27254672897196264,0.9615264797507788,0.9316199376947041
7381,00:04:06.280,0.9731308411214954,0.2457943925233645,1.3690809968847353,1.3045171339563864
7382,00:04:06.313,1.1631619937694704,0.4316588785046729,1.5255451713395638,1.5322819314641745
7383,00:04:06.346,1.150571131879543,0.28827881619937695,1.5885903426791277,1.5748442367601245
7384,00:04:06.380,0.01357736240913811,0.015264797507788162,0.012967289719626168,0.0125
7385,00:04:06.413,0.8774532710280374,0.259190031152648,1.2049065420560747,1.1682632398753894
7386,00:04:06.446,0.8605789200415369,0.38648753894080995,1.1190031152647975,1.0762461059190032
7387,00:04:06.480,1.3176142263759087,0.20915109034267912,1.8862928348909658,1.857398753894081
7388,00:04:06.513,1.4131100726895118,0.4179906542056075,1.935669781931464,1.8856697819314643
7389,00:04:06.547,1.0453790238836966,0.497196261682243,1.3217679127725857,1.3171728971962617
7390,00:04:06.580,0.00883956386292835,0.006658878504672897,0.007827102803738318,0.012032710280373832
7391,00:04:06.613,0.7567497403946003,0.239797507788162,1.0373831775700935,0.9930685358255452
7392,00:04:06.647,1.070508826583593,0.3664330218068536,1.4301401869158878,1.4149532710280375
7393,00:04:06.680,0.9377855659397717,0.2702492211838006,1.2878894080996885,1.2552180685358256
7394,00:04:06.713,0.8135773624091381,0.26880841121495325,1.103582554517134,1.0683411214953271
7395,00:04:06.747,0.8634475597092419,0.28021806853582554,1.1667445482866043,1.1433800623052959
7396,00:04:06.780,0.022832294911734163,0.009073208722741434,0.03376168224299066,0.025661993769470405
7397,00:04:06.813,1.0194055036344756,0.3099299065420561,1.3784657320872273,1.3698208722741434
7398,00:04:06.847,1.0759215991692628,0.36242211838006233,1.4295171339563864,1.4358255451713395
7399,00:04:06.880,1.0055166147455867,0.41129283489096574,1.308683800623053,1.2965732087227415
7400,00:04:06.914,0.37940031152647974,0.1632398753894081,0.4768302180685358,0.4981308411214953
7401,00:04:06.947,0.34591121495327104,0.1876557632398754,0.4109423676012461,0.4391355140186916
7402,00:04:06.980,0.0058411214953271035,0.001869158878504673,0.009462616822429907,0.006191588785046729
7403,00:04:07.014,0.4613707165109034,0.11880841121495327,0.6281542056074766,0.6371495327102804
7404,00:04:07.047,0.4574117341640706,0.2338006230529595,0.5570872274143303,0.5813473520249222
7405,00:04:07.080,0.3586059190031152,0.19871495327102803,0.4299454828660436,0.44715732087227417
7406,00:04:07.114,0.3215991692627207,0.1554127725856698,0.3866433021806854,0.42274143302180683
7407,00:04:07.147,0.3016484942886812,0.1338006230529595,0.37044392523364483,0.4007009345794392
7408,00:04:07.181,0.011020249221183801,0.0019080996884735203,0.015848909657320873,0.015303738317757009
7409,00:04:07.214,0.154763759086189,0.03376168224299066,0.20957943925233644,0.22095015576323987
7410,00:04:07.247,0.10809968847352025,0.06444704049844237,0.12398753894080997,0.1358644859813084
7411,00:04:07.281,0.1718977154724818,0.07690809968847352,0.2154595015576324,0.22332554517133957
7412,00:04:07.314,0.20308930425752858,0.07133956386292835,0.25957943925233645,0.2783489096573209
7413,00:04:07.347,0.2500519210799585,0.08489096573208722,0.3309190031152648,0.3343457943925234
7414,00:04:07.381,0.0,0.0,0.0,0.0
7415,00:04:07.414,0.29739096573208723,0.09361370716510903,0.389291277258567,0.4092679127725857
7416,00:04:07.447,0.4648883696780893,0.23878504672897197,0.5621105919003115,0.5937694704049844
7417,00:04:07.481,0.36832814122533747,0.2812305295950156,0.40572429906542057,0.41802959501557635
7418,00:04:07.514,0.26486240913811004,0.1538551401869159,0.3181853582554517,0.3225467289719626
7419,00:04:07.548,0.5202751817237798,0.17383177570093458,0.6765576323987539,0.7104361370716511
7420,00:04:07.581,0.0040887850467289715,0.0025311526479750777,0.004127725856697819,0.005607476635514018
7421,00:04:07.614,0.6931853582554517,0.17266355140186915,0.9514018691588785,0.9554906542056075
7422,00:04:07.648,1.025739875389408,0.3229361370716511,1.3853193146417446,1.3689641744548287
7423,00:04:07.681,1.2649273104880583,0.3591510903426791,1.7121495327102805,1.723481308411215
7424,00:04:07.714,1.2071651090342679,0.3671339563862928,1.6154595015576323,1.6389018691588786
7425,00:04:07.748,1.0762201453790239,0.33870716510903426,1.4259735202492212,1.4639797507788161
7426,00:04:07.781,0.009190031152647974,0.00397196261682243,0.011253894080996885,0.01234423676012461
7427,00:04:07.814,0.6589434060228453,0.17024922118380062,0.9140965732087227,0.8924844236760124
7428,00:04:07.848,0.9470145379023883,0.17924454828660435,1.3324766355140187,1.329322429906542
7429,00:04:07.881,1.1652907580477674,0.23566978193146418,1.6346183800623053,1.6255841121495327
7430,00:04:07.915,1.292120976116303,0.393613707165109,1.7415887850467289,1.7411604361370716
7431,00:04:07.948,1.0571521287642782,0.29937694704049844,1.4169781931464174,1.455101246105919
7432,00:04:07.981,0.003465732087227414,0.004244548286604362,0.0026869158878504674,0.0034657320872274145
7433,00:04:08.015,0.5399532710280374,0.1446651090342679,0.7528816199376948,0.7223130841121496
7434,00:04:08.048,0.6528037383177571,0.11709501557632399,0.9207554517133957,0.9205607476635514
7435,00:04:08.081,0.8458203530633437,0.24447040498442368,1.141822429906542,1.1511682242990655
7436,00:04:08.115,1.0347481827622014,0.16569314641744548,1.4894859813084111,1.4490654205607476
7437,00:04:08.148,1.0211448598130841,0.1625778816199377,1.4549454828660435,1.4459112149532711
7438,00:04:08.182,0.012409138110072687,0.008878504672897197,0.012577881619937694,0.015771028037383176
7439,00:04:08.215,0.8749350986500518,0.11483644859813084,1.280101246105919,1.2298676012461058
7440,00:04:08.248,0.5115134994807892,0.17920560747663553,0.6873831775700935,0.6679517133956386
7441,00:04:08.282,0.9976895119418484,0.24314641744548288,1.4001168224299065,1.3498052959501559
7442,00:04:08.315,1.113914849428868,0.2700545171339564,1.5646417445482865,1.5070482866043613
7443,00:04:08.348,0.7060358255451714,0.3548286604361371,0.8874610591900312,0.8758177570093458
7444,00:04:08.382,0.009553478712357217,0.004633956386292835,0.011799065420560747,0.012227414330218069
7445,00:04:08.415,0.8784397715472482,0.27986760124610593,1.1902258566978192,1.1652258566978193
7446,00:04:08.448,1.0891614745586706,0.33348909657320874,1.4900700934579438,1.4439252336448598
7447,00:04:08.482,0.9560228452751817,0.1859423676012461,1.361682242990654,1.3204439252336448
7448,00:04:08.515,0.6953790238836968,0.2,0.9504672897196261,0.9356697819314642
7449,00:04:08.549,0.9510903426791278,0.1718847352024922,1.3432632398753894,1.3381230529595016
7450,00:04:08.582,0.019223779854620975,0.03271028037383177,0.012227414330218069,0.012733644859813084
7451,00:04:08.615,1.2201583592938732,0.35934579439252334,1.6335669781931463,1.66756230529595
7452,00:04:08.649,0.9600077881619938,0.3345404984423676,1.2625,1.2829828660436138
7453,00:04:08.682,0.6325415368639667,0.3330607476635514,0.7957165109034268,0.7688473520249222
7454,00:04:08.715,0.8805036344755971,0.405607476635514,1.135436137071651,1.1004672897196262
7455,00:04:08.749,0.7863447559709242,0.2431853582554517,1.0804127725856698,1.0354361370716512
7456,00:04:08.782,0.007619418483904465,0.0038551401869158877,0.0095404984423676,0.009462616822429907
7457,00:04:08.815,0.8511033229491174,0.14832554517133956,1.2389018691588785,1.166082554517134
7458,00:04:08.849,1.051077362409138,0.2639797507788162,1.4871884735202492,1.4020638629283488
7459,00:04:08.882,1.2241303219106958,0.37605140186915886,1.666861370716511,1.6294781931464175
7460,00:04:08.916,1.0634475597092419,0.31542056074766356,1.455101246105919,1.4198208722741432
7461,00:04:08.949,0.8113836967808931,0.5919003115264797,0.9006619937694704,0.9415887850467289
7462,00:04:08.982,0.028491692627206647,0.05475077881619938,0.016588785046728973,0.014135514018691588
7463,00:04:09.016,0.5239226375908619,0.26943146417445485,0.641822429906542,0.6605140186915888
7464,00:04:09.049,0.5914979231568016,0.5774922118380063,0.5801791277258567,0.616822429906542
7465,00:04:09.082,0.4962876427829699,0.42990654205607476,0.5243769470404984,0.5345794392523364
7466,00:04:09.116,0.624156282450675,0.5856697819314641,0.6404205607476635,0.6463785046728971
7467,00:04:09.149,0.6715991692627207,0.3690809968847352,0.7949376947040498,0.8507788161993769
7468,00:04:09.183,0.02424714434060228,0.04700155763239875,0.010708722741433021,0.015031152647975077
7469,00:04:09.216,0.678647455867082,0.41627725856697817,0.7911993769470405,0.8284657320872274
7470,00:04:09.249,0.7375389408099688,0.5667056074766356,0.8276479750778816,0.8182632398753894
7471,00:04:09.283,0.7963006230529595,0.43991433021806853,0.9530373831775701,0.9959501557632399
7472,00:04:09.316,0.7874870197300105,0.46312305295950157,0.9445482866043614,0.9547897196261682
7473,00:04:09.349,0.8433021806853582,0.5344236760124611,0.9762461059190031,1.0192367601246106
7474,00:04:09.383,0.016264278296988576,0.004867601246105919,0.02192367601246106,0.022001557632398753
7475,00:04:09.416,0.7887720664589822,0.4338785046728972,0.9604750778816199,0.9719626168224299
7476,00:04:09.449,0.9491692627206646,0.6257398753894081,1.1060358255451714,1.1157320872274143
7477,00:04:09.483,0.9938084112149532,0.6320093457943925,1.1629283489096574,1.18648753894081
7478,00:04:09.516,1.1459241952232606,0.683917445482866,1.3611370716510904,1.3927180685358256
7479,00:04:09.550,1.2326583592938734,0.6220015576323987,1.5310747663551403,1.544898753894081
7480,00:04:09.583,0.012331256490134994,0.007671339563862929,0.014641744548286604,0.014680685358255452
7481,00:04:09.616,1.3322819314641743,0.6220794392523364,1.681347352024922,1.6934190031152647
7482,00:04:09.650,1.526142263759086,0.7206386292834891,1.90506230529595,1.9527258566978194
7483,00:04:09.683,1.5553997923156802,0.6161214953271028,1.9954828660436137,2.054595015576324
7484,00:04:09.716,1.3347481827622014,0.5496884735202492,1.7172507788161995,1.7373052959501558
7485,00:04:09.750,1.0076194184839045,0.6599688473520249,1.1795171339563864,1.1833722741433021
7486,00:04:09.783,1.5908618899273106,0.9708333333333333,1.9041666666666666,1.8975856697819315
7487,00:04:09.816,0.051077362409138106,0.09606697819314641,0.023442367601246107,0.033722741433021806
7488,00:04:09.850,1.7791926272066458,0.8472741433021806,2.248442367601246,2.241861370716511
7489,00:04:09.883,1.2309190031152648,0.6508566978193147,1.5135903426791277,1.528309968847352
7490,00:04:09.917,1.1849169262720665,0.6186526479750779,1.450973520249221,1.4851246105919003
7491,00:04:09.950,1.3212876427829698,0.418886292834891,1.7641744548286604,1.7808021806853582
7492,00:04:09.983,1.1957684319833852,0.4857866043613707,1.542873831775701,1.5586448598130842
7493,00:04:10.017,0.0076843198338525445,0.003543613707165109,0.009462616822429907,0.010046728971962618
7494,00:04:10.050,0.8648104880581515,0.4797507788161994,1.0536604361370716,1.0610202492211838
7495,00:04:10.083,0.8562435098650053,0.5374610591900312,1.0073598130841122,1.0239096573208724
7496,00:04:10.117,0.9616043613707165,0.5660046728971962,1.161760124610592,1.1570482866043614
7497,00:04:10.150,1.0467419522326065,0.4885903426791277,1.3309968847352025,1.320638629283489
7498,00:04:10.184,0.9459371754932503,0.3008177570093458,1.2963395638629283,1.2406542056074767
7499,00:04:10.217,0.004283489096573208,0.0012461059190031153,0.006658878504672897,0.004945482866043614
7500,00:04:10.250,0.79561266874351,0.21950934579439252,1.0950934579439253,1.072235202492212
7501,00:04:10.284,0.7747403946002077,0.22180685358255453,1.058177570093458,1.0442367601246105
7502,00:04:10.317,0.8287383177570092,0.37683021806853584,1.0430685358255452,1.066316199376947
7503,00:04:10.350,0.7622663551401869,0.3518691588785047,0.9725077881619938,0.9624221183800623
7504,00:04:10.384,0.40565939771547255,0.21880841121495326,0.4893302180685358,0.5088395638629284
7505,00:04:10.417,0.03142523364485981,0.02753115264797508,0.025155763239875388,0.04158878504672897
7506,00:04:10.450,0.16394080996884733,0.07659657320872273,0.20003894080996884,0.21518691588785047
7507,00:04:10.484,0.16797767393561788,0.07297507788161994,0.21483644859813084,0.2161214953271028
7508,00:04:10.517,0.24774143302180685,0.19248442367601246,0.269898753894081,0.2808411214953271
7509,00:04:10.551,0.16943146417445484,0.102803738317757,0.20708722741433022,0.19840342679127726
7510,00:04:10.584,0.43469626168224296,0.07811526479750779,0.6037772585669782,0.622196261682243
7511,00:04:10.617,0.006061786085150571,0.002764797507788162,0.007866043613707165,0.007554517133956386
7512,00:04:10.651,0.7202232606438214,0.1191588785046729,1.0214953271028038,1.0200155763239875
7513,00:04:10.684,0.9893561786085151,0.22924454828660437,1.3736760124610592,1.3651479750778817
7514,00:04:10.717,1.1722741433021806,0.2609423676012461,1.6366822429906542,1.6191978193146417
7515,00:04:10.751,1.2045041536863967,0.26436915887850465,1.6927570093457944,1.656386292834891
7516,00:04:10.784,1.1525311526479751,0.28940809968847353,1.6080218068535825,1.5601635514018692
7517,00:04:10.817,0.033320353063343716,0.049143302180685355,0.02663551401869159,0.024182242990654204
7518,00:04:10.851,0.8437824506749741,0.2242601246105919,1.1711059190031152,1.135981308411215
7519,00:04:10.884,0.9642004153686395,0.34536604361370715,1.276285046728972,1.2709501557632399
7520,00:04:10.918,1.4098779854620975,0.37383177570093457,1.9197429906542056,1.9360591900311526
7521,00:04:10.951,1.421248701973001,0.41140965732087226,1.96553738317757,1.8867990654205606
7522,00:04:10.984,1.0149792315680166,0.5433800623052959,1.256113707165109,1.2454439252336449
7523,00:04:11.018,0.02254672897196262,0.053465732087227415,0.005334890965732087,0.008839563862928349
7524,00:04:11.051,1.246352544132918,0.4172118380062305,1.7118380062305296,1.6100077881619939
7525,00:04:11.084,1.5214434060228452,0.6143302180685358,1.9896417445482866,1.9603582554517134
7526,00:04:11.118,1.416718587746625,0.7086059190031153,1.7866822429906541,1.754867601246106
7527,00:04:11.151,1.0453920041536864,0.5816978193146417,1.2666666666666666,1.2878115264797507
7528,00:04:11.185,1.19493769470405,0.6318146417445483,1.464758566978193,1.4882398753894082
7529,00:04:11.218,0.024026479750778817,0.012461059190031152,0.01721183800623053,0.04240654205607477
7530,00:04:11.251,1.4636941848390446,0.6240654205607477,1.8939252336448598,1.8730919003115265
7531,00:04:11.285,1.6737279335410176,0.7511292834890966,2.1456386292834893,2.1244158878504673
7532,00:04:11.318,1.6903167185877468,0.7833722741433021,2.152725856697819,2.1348520249221186
7533,00:04:11.351,1.2633566978193145,0.6601635514018691,1.5457165109034268,1.584190031152648
7534,00:04:11.385,1.1437435098650053,0.8971183800623053,1.2601246105919004,1.27398753894081
7535,00:04:11.418,0.019496365524402908,0.011838006230529595,0.02250778816199377,0.024143302180685357
7536,00:04:11.451,1.1322170301142263,0.9220015576323988,1.245677570093458,1.2289719626168225
7537,00:04:11.485,1.0263110072689512,0.7128894080996885,1.1727803738317757,1.1932632398753895
7538,00:04:11.518,1.0279205607476636,0.8514018691588785,1.0756230529595014,1.1567367601246106
7539,00:04:11.552,0.9222741433021806,0.8032320872274143,0.9595404984423676,1.00404984423676
7540,00:04:11.585,1.0660306334371754,0.942095015576324,1.1082943925233646,1.147702492211838
7541,00:04:11.618,0.02026220145379024,0.05015576323987539,0.003543613707165109,0.007087227414330218
7542,00:04:11.652,0.9818665628245068,0.7152647975077882,1.116861370716511,1.1134735202492212
7543,00:04:11.685,1.1578660436137072,1.1721183800623054,1.141082554517134,1.1603971962616821
7544,00:04:11.718,0.8517653167185878,0.611214953271028,0.9564641744548287,0.9876168224299066
7545,00:04:11.752,0.878920041536864,0.6718847352024923,0.9401090342679128,1.0247663551401869
7546,00:04:11.785,0.8951064382139148,0.5851246105919004,1.0394080996884736,1.0607866043613707
7547,00:04:11.818,0.04798805815160955,0.10050623052959501,0.02001557632398754,0.023442367601246107
7548,00:04:11.852,0.7213655244029075,0.47379283489096574,0.8364096573208722,0.8538940809968847
7549,00:04:11.885,0.8312305295950155,0.8078660436137072,0.8369548286604361,0.8488707165109034
7550,00:04:11.919,0.7796728971962618,0.42733644859813086,0.9205996884735203,0.991082554517134
7551,00:04:11.952,0.8080347871235721,0.650506230529595,0.8549454828660437,0.9186526479750778
7552,00:04:11.985,0.6396806853582555,0.43014018691588785,0.7307242990654206,0.758177570093458
7553,00:04:12.019,0.013707165109034268,0.009774143302180686,0.015693146417445483,0.015654205607476636
7554,00:04:12.052,0.6383047767393562,0.45163551401869156,0.7142523364485981,0.7490264797507789
7555,00:04:12.085,0.6498831775700934,0.5738317757009346,0.6826713395638629,0.6931464174454829
7556,00:04:12.119,0.6644340602284527,0.5283878504672898,0.7157320872274143,0.7491822429906542
7557,00:04:12.152,0.5270508826583593,0.4487928348909657,0.5569314641744548,0.5754283489096573
7558,00:04:12.186,0.6561007268951194,0.34524922118380064,0.7865654205607476,0.83648753894081
7559,00:04:12.219,0.023611111111111114,0.05603582554517134,0.006970404984423676,0.007827102803738318
7560,00:04:12.252,0.920807372793354,0.5279205607476636,1.096378504672897,1.1381230529595014
7561,00:04:12.286,1.2144989615784008,0.8682242990654205,1.378582554517134,1.396690031152648
7562,00:04:12.319,1.274961059190031,0.6273753894080997,1.5855529595015576,1.6119548286604362
7563,00:04:12.352,1.3498182762201454,0.5788161993769471,1.732943925233645,1.7376947040498443
7564,00:04:12.386,1.3149792315680164,0.6221183800623052,1.662227414330218,1.6605919003115264
7565,00:04:12.419,0.015524402907580476,0.022819314641744547,0.011137071651090343,0.012616822429906542
7566,00:04:12.452,1.1250389408099688,0.5758566978193146,1.4284657320872274,1.3707943925233645
7567,00:04:12.486,0.956619937694704,0.6093068535825545,1.161993769470405,1.0985591900311527
7568,00:04:12.519,1.3461318795430943,0.8075545171339564,1.590303738317757,1.64053738317757
7569,00:04:12.553,1.5331645898234685,0.6563473520249221,1.865303738317757,2.077842679127726
7570,00:04:12.586,1.0575804776739357,0.5442757009345794,1.3236370716510903,1.304828660436137
7571,00:04:12.619,0.017938733125649014,0.0033489096573208724,0.01853582554517134,0.031931464174454825
7572,00:04:12.653,0.8927829698857735,0.40642523364485983,1.1410046728971963,1.1309190031152647
7573,00:04:12.686,1.2724948078920042,0.5278426791277259,1.6561915887850467,1.63345015576324
7574,00:04:12.719,1.3272975077881621,0.5550233644859813,1.6916666666666667,1.735202492211838
